,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
0,2000-01-01,3619476.5104166665,10808030000.0,56677300.0,32.86812333333334,98.35931150943395,2846090.8333333335,7774834.166666667
1,2000-01-02,3660169.5041666664,10788175400.0,54645200.0,33.03479,96.10338679245282,2754966.6666666665,7766716.25
2,2000-01-03,4366034.977916666,10753058300.0,57488300.0,37.272290000000005,96.53737735849056,2751591.6666666665,7761926.25
3,2000-01-04,4491048.242083333,10719666300.0,58418200.0,41.68895666666667,96.6363003773585,2751300.0,7744444.583333333
4,2000-01-05,4459619.817916666,10689707700.0,63039500.0,40.893123333333335,94.80585056603773,2751300.0,7759892.083333333
5,2000-01-06,4490013.484166667,10662415200.0,59742600.0,36.826456666666665,94.64608962264151,2731690.8333333335,7628559.583333333
6,2000-01-07,4508012.029583334,10639199000.0,64109400.0,38.49312333333334,95.18955056603774,2694429.1666666665,7730192.916666667
7,2000-01-08,4260563.401666666,10640684200.0,74864900.0,32.28479,95.0303237735849,2741267.9166666665,7718583.333333333
8,2000-01-09,3740964.046666667,10641561000.0,80338400.0,32.28479,98.05306452830189,2734375.0,7767145.833333333
9,2000-01-10,3822627.3245833335,10642155700.0,69728600.0,32.28479,104.32358358490565,2730705.8333333335,7740440.833333333
10,2000-01-11,4521287.432083334,10637319700.0,83660100.0,33.99312333333334,104.30967943396227,2782681.25,7688446.25
11,2000-01-12,4647593.536666666,10605461100.0,59237500.0,35.90562333333333,99.7277675471698,2801341.6666666665,7525340.0
12,2000-01-13,4651660.475000001,10579343300.0,62492400.0,35.84312333333333,99.44231641509434,2801591.6666666665,7478785.833333333
13,2000-01-14,4673381.665416666,10543562100.0,53097300.0,36.668123333333334,99.53735433962264,2802572.9166666665,7589360.0
14,2000-01-15,4412917.504166666,10517042800.0,58110100.0,33.03479,99.958179245283,2847990.8333333335,7659300.416666667
15,2000-01-16,3863903.512083333,10500596100.0,54607300.0,32.28479,97.95290339622642,2705587.9166666665,7690150.0
16,2000-01-17,4348683.138333333,10471758000.0,51330300.0,33.78479,100.21435754716981,2663022.0833333335,7604195.416666667
17,2000-01-18,4540433.24,10445470400.0,65031600.0,38.888956666666665,99.42655264150943,2620375.4166666665,7452451.25
18,2000-01-19,4601555.440833333,10412902400.0,55472500.0,35.90979,101.58372358490567,2640873.75,7460259.583333333
19,2000-01-20,4732686.51875,10400934700.0,59487400.0,39.031456666666664,102.77932905660377,2592654.1666666665,7679371.25
20,2000-01-21,4706019.312083333,10418936400.0,105014300.0,37.307915,103.86481811320755,2593207.9166666665,7665374.166666667
21,2000-01-22,4421622.839583334,10415880000.0,79967600.0,35.138956666666665,102.76418905660377,2536212.0833333335,7735062.083333333
22,2000-01-23,3889969.919583333,10403923500.0,54711200.0,32.326456666666665,101.61709603773585,2609859.1666666665,7734193.75
23,2000-01-24,4684160.794583334,10368597000.0,47573300.0,34.30562333333334,100.71752075471697,2724259.5833333335,7701064.166666667
24,2000-01-25,4771227.902916667,10334650600.0,46374800.0,37.209790000000005,97.06464,2842175.0,7427815.833333333
25,2000-01-26,4799616.141666667,10304742700.0,54561000.0,44.247456666666665,97.13078943396226,2701670.4166666665,7294879.583333333
26,2000-01-27,4753148.866666666,10277072200.0,53032300.0,43.40979000000001,91.1020583018868,2672882.9166666665,7493068.333333333
27,2000-01-28,4772130.664166667,10239806300.0,45301200.0,46.02854,90.68087886792453,2691229.1666666665,7658885.0
28,2000-01-29,4509005.76,10218088300.0,58131300.0,37.15770666666667,92.54773716981131,2834532.0833333335,7755018.75
29,2000-01-30,3986813.5766666667,10207306900.0,61913400.0,35.61812333333334,92.87021849056603,2875133.75,7556106.666666667
30,2000-01-31,4682364.987083334,10191573600.0,64367400.0,44.116081666666666,90.07394320754717,2806968.75,7435045.833333333
31,2000-02-01,4711439.46125,10190737500.0,84066000.0,40.13279666666667,87.69083537037038,2818163.3333333335,7564510.833333333
32,2000-02-02,4697978.64,10269434200.0,95730500.0,37.625130000000006,89.23963,2878250.8333333335,7680437.916666667
33,2000-02-03,4690890.017083333,10294619500.0,107793500.0,34.88321333333334,88.29658396226414,2893841.25,7657475.416666667
34,2000-02-04,4719180.888333333,10284128900.0,79403400.0,35.43929666666667,87.11463924528303,2862478.3333333335,7690540.833333333
35,2000-02-05,4414001.774166667,10255266200.0,58485600.0,34.595755000000004,86.25212188679245,2879091.6666666665,7748698.333333333
36,2000-02-06,3870332.754583333,10253050600.0,64304600.0,33.883255,90.41579490566038,2892967.0833333335,7758769.583333333
37,2000-02-07,4651012.71125,10229150700.0,69439000.0,37.24988,87.88815339622643,2888077.5,7752999.583333333
38,2000-02-08,4773324.404166667,10190537500.0,51491300.0,38.66946333333333,87.57726830188679,2825029.5833333335,7724377.083333333
39,2000-02-09,4799338.15125,10149010600.0,48387900.0,35.882380000000005,86.90526830188679,2835828.3333333335,7654209.583333333
40,2000-02-10,4839379.935833333,10118336400.0,50945400.0,37.257421666666666,86.65748509433962,2849602.5,7743922.5
41,2000-02-11,4725663.8220833335,10067583600.0,46233700.0,36.38738,87.5856824528302,2892904.1666666665,7235634.166666667
42,2000-02-12,4511085.95375,10032686100.0,46873200.0,41.591546666666666,82.49487301886792,2862650.8333333335,7622243.333333333
43,2000-02-13,4000201.3066666666,10002754600.0,40007400.0,37.96863,93.82666716981132,2861884.5833333335,7671740.833333333
44,2000-02-14,4779530.805,9950124100.0,40083200.0,42.77488,91.37595648148148,2755383.3333333335,7723534.166666667
45,2000-02-15,4834242.144583333,9894311700.0,37010800.0,49.841546666666666,96.56770888888889,2729739.1666666665,7685850.833333333
46,2000-02-16,4825154.85625,9845115300.0,48387600.0,48.82071333333334,104.92368574074074,2689352.9166666665,7649245.416666667
47,2000-02-17,4819941.4799999995,9818674600.0,77224200.0,48.42488,87.98908944444445,2706050.0,7598637.5
48,2000-02-18,4760352.062083333,9792595100.0,73689200.0,51.935296666666666,94.73434796296296,2703535.8333333335,7711602.5
49,2000-02-19,4488967.755,9763821000.0,76569900.0,40.142005000000005,96.49175185185186,2791405.4166666665,7774961.666666667
50,2000-02-20,3932234.017916667,9753991800.0,71656700.0,37.24221333333333,98.28774648148148,2695300.0,7750926.666666667
51,2000-02-21,4715926.72875,9733669700.0,60340000.0,51.71863,98.58122314814815,2846972.9166666665,7740982.083333333
52,2000-02-22,4800134.25875,9711030400.0,80314900.0,43.17488,95.6761738888889,2887154.1666666665,7567518.333333333
53,2000-02-23,4837744.104166667,9687807900.0,72960900.0,47.174463333333335,95.58725000000001,2895383.3333333335,7678085.0
54,2000-02-24,4836588.515416667,9680412100.0,88251800.0,44.01979666666667,92.34102685185186,2895834.1666666665,7681210.0
55,2000-02-25,4773194.4425,9675416200.0,87285700.0,40.44779666666667,101.68795444444446,2867935.4166666665,7520791.666666667
56,2000-02-26,4467321.017083333,9715427000.0,133792500.0,36.26654666666667,101.72427222222223,2895466.6666666665,7557903.333333333
57,2000-02-27,3943164.3645833335,9747597500.0,109282500.0,33.79988,105.60191388888889,2895800.0,7563975.0
58,2000-02-28,4635373.38375,9773421800.0,126848100.0,34.64154666666667,107.03371222222222,2895907.9166666665,7567486.25
59,2000-02-29,4742614.25875,9780794400.0,110334200.0,35.591546666666666,106.96979537037038,2895841.25,7598027.5
60,2000-03-01,4762628.48125,9535781800.0,92224800.0,35.93583666666667,106.43626851851852,2893015.4166666665,7587401.666666667
61,2000-03-02,4788284.935833334,9778430300.0,95121200.0,37.572003333333335,116.95107240740741,2881083.3333333335,7436521.666666667
62,2000-03-03,4762222.195416667,9807661800.0,144352200.0,34.18583666666667,117.78269611111111,2861695.8333333335,7448703.333333333
63,2000-03-04,4444554.222083333,9814925700.0,105167300.0,41.61083666666667,119.82393055555556,2848093.3333333335,7413508.333333333
64,2000-03-05,3943569.4941666666,9811428800.0,89604500.0,34.14417,123.79489037037037,2880424.5833333335,7411377.5
65,2000-03-06,4674807.140416667,9804365000.0,93600000.0,35.10250333333334,119.93226685185185,2880916.6666666665,7406162.5
66,2000-03-07,4711414.947916667,9776575700.0,87682100.0,35.22750333333334,120.00029777777779,2880911.6666666665,7171556.25
67,2000-03-08,4777037.6575,9745653600.0,77871100.0,36.31083666666667,124.17984407407408,2880875.0,7201430.416666667
68,2000-03-09,4806942.246666667,9715322300.0,67493400.0,36.20667,123.97675759259258,2863114.5833333335,7050932.083333333
69,2000-03-10,4787724.5,9676751000.0,58869000.0,35.26917,120.22817722222223,2856722.5,7411272.5
70,2000-03-11,4496952.101666667,9641679700.0,50957500.0,34.14417,123.76388722222221,2881458.3333333335,7372316.666666667
71,2000-03-12,3951020.1333333333,9634010900.0,69548300.0,34.14417,124.56928870370369,2841038.75,7422491.25
72,2000-03-13,4754964.994583334,9603053400.0,60971200.0,36.14417,124.27985944444444,2829416.25,7426427.083333333
73,2000-03-14,4844036.482916667,9565751100.0,55202900.0,37.26917,120.34733166666666,2849038.3333333335,7287732.5
74,2000-03-15,4819771.9783333335,9529846400.0,53707900.0,37.47292,123.91872018518518,2836083.3333333335,7221922.5
75,2000-03-16,4849304.631666667,9489476000.0,47327900.0,42.42250333333333,121.8964687037037,2843625.0,7173140.0
76,2000-03-17,4847108.868333333,9448333300.0,52721000.0,38.16500333333334,121.94708462962963,2831875.0,7221501.25
77,2000-03-18,4540886.022083334,9410730300.0,45088800.0,37.70667,121.66944092592593,2822898.3333333335,7174953.75
78,2000-03-19,3924478.969583333,9387856400.0,55868500.0,35.18583666666667,121.35021277777778,2849300.0,7165784.583333333
79,2000-03-20,3972892.97875,9365595300.0,51861600.0,37.76917,122.2335525925926,2835355.4166666665,7219864.583333333
80,2000-03-21,4380667.583333333,9333485500.0,46634600.0,38.97750333333334,113.23867574074075,2826427.0833333335,6575071.666666667
81,2000-03-22,4833357.415416666,9288831700.0,46406200.0,42.81083666666667,114.1731201851852,2844229.1666666665,7102025.833333333
82,2000-03-23,4792608.459583334,9242067500.0,56396400.0,51.61083666666667,115.23833296296297,2835429.1666666665,7256475.0
83,2000-03-24,4769429.430833333,9227314200.0,83264500.0,47.660836666666675,104.27908481481482,2783541.6666666665,7257545.833333333
84,2000-03-25,4487081.925,9249863000.0,114009300.0,30.228795,99.10841777777777,2851288.75,7250827.5
85,2000-03-26,3942932.95375,9273092500.0,99821500.0,36.849795,99.5832462962963,2788066.25,7234135.0
86,2000-03-27,4744437.089166666,9293430700.0,111120100.0,38.52696166666667,89.93088944444445,2788791.6666666665,7159317.083333333
87,2000-03-28,4802054.672916667,9330207500.0,134455400.0,38.192545,94.4402487037037,2788833.3333333335,7246072.916666667
88,2000-03-29,4853961.519583333,9332637600.0,89173100.0,37.510128333333334,94.17416185185185,2727097.0833333335,7247251.25
89,2000-03-30,4860497.827916667,9323535700.0,82677900.0,35.36742,95.89937836363636,2631140.4166666665,7203382.916666667
90,2000-03-31,4803383.14125,9298724000.0,72224200.0,37.03150333333334,96.15971254545455,2616012.0833333335,7230637.916666667
91,2000-04-01,4518593.632083333,9265468000.0,55123400.0,37.34495166666667,96.68832499999999,2644489.1666666665,7308870.833333333
92,2000-04-02,3946299.765833333,9251637600.0,63701500.0,37.33441,100.26303185185185,2631280.4166666665,7295638.333333333
93,2000-04-03,4745649.742083333,9237678400.0,74373600.0,42.58166,97.8763838888889,2644741.6666666665,7408282.5
94,2000-04-04,4776081.266666667,9209129300.0,67563200.0,44.95941,113.34294203703703,2646423.75,7435210.0
95,2000-04-05,4748598.580416667,9191832900.0,79391600.0,42.43441,94.10901722222222,2631767.5,7368675.833333333
96,2000-04-06,4802671.108333333,9195928900.0,101869100.0,45.792743333333334,95.87548314814815,2638833.3333333335,7376205.416666667
97,2000-04-07,4840573.612916666,9241652600.0,152621300.0,52.20941,92.65620537037037,2648412.5,7438446.25
98,2000-04-08,4514352.970833333,9252553800.0,101654100.0,43.56307666666667,110.1404762962963,2611884.5833333335,7450104.166666667
99,2000-04-09,3994833.3204166666,9239175000.0,74203900.0,36.73991,109.94742962962962,2712205.0,7401023.75
100,2000-04-10,4716018.13375,9209241100.0,63095700.0,51.00107666666667,109.15027888888889,2737865.0,7277358.75
101,2000-04-11,4829218.763333333,9174973100.0,65280100.0,51.08441,107.26629037037037,2737865.0,7277358.75
102,2000-04-12,4882224.085416666,9155223100.0,82474600.0,54.21774333333334,112.13451425925925,2737865.0,7277358.75
103,2000-04-13,4842877.194166667,9139229400.0,94982200.0,53.29691,118.91568148148147,2737865.0,7277358.75
104,2000-04-14,4786086.714166666,9130879600.0,109828100.0,51.14274333333333,121.57364537037037,2737865.0,7277358.75
105,2000-04-15,4530736.35625,9115760800.0,92307100.0,39.56720166666667,111.92394796296296,2737865.0,7277358.75
106,2000-04-16,3979204.55875,9123983300.0,100406800.0,38.09849333333333,112.79334666666666,2359375.8333333335,7287015.833333333
107,2000-04-17,4653160.520416667,9118216800.0,90420300.0,45.263576666666665,111.6125625925926,2144666.6666666665,7373689.583333333
108,2000-04-18,4707439.97,9101242500.0,87431100.0,48.31357666666667,104.84564592592594,2272024.5833333335,7260901.666666667
109,2000-04-19,4612288.241666666,9094202300.0,91119900.0,44.74690999999999,105.0215438888889,2302520.4166666665,7421075.833333333
110,2000-04-20,3788909.735,9089809200.0,77667700.0,32.87324333333333,121.86660555555555,2464445.4166666665,7374750.0
111,2000-04-21,3559554.439166667,9083151800.0,68852900.0,29.84411833333333,123.17472907407408,2543899.5833333335,7299003.75
112,2000-04-22,3978894.834583333,9104670600.0,108195300.0,39.13161833333333,125.9672135185185,2537899.5833333335,7344562.083333333
113,2000-04-23,3844841.522083333,9095618200.0,81464900.0,43.06957666666667,129.22530111111112,2564708.3333333335,7401734.583333333
114,2000-04-24,4689997.59,9110949700.0,117808600.0,42.68024333333333,126.41346370370371,2566750.0,7527232.083333333
115,2000-04-25,4805448.718333333,9101340800.0,99190700.0,49.70941,128.45846055555555,2566791.6666666665,7320861.666666667
116,2000-04-26,4853810.831666666,9081314800.0,79162000.0,56.74274333333333,113.51248814814815,2566833.3333333335,7257197.083333333
117,2000-04-27,4827387.57875,9053199800.0,71575900.0,55.00107666666667,118.65243203703703,2559131.25,7067211.666666667
118,2000-04-28,4831176.35375,9017177900.0,62904000.0,38.26566,108.13323907407408,2566791.6666666665,7310269.583333333
119,2000-04-29,4529939.3966666665,9020461500.0,90097200.0,44.93857666666667,108.09591611111111,2554256.6666666665,7349907.5
120,2000-04-30,3935110.580833333,9021462000.0,80720400.0,36.99274333333333,104.21363648148147,2566457.9166666665,7360395.0
121,2000-05-01,3912365.782916667,9020498200.0,78211900.0,38.42039166666667,108.96471092592593,2560090.0,7299979.583333333
122,2000-05-02,4630875.591666667,9001764700.0,79999200.0,44.04135,107.3470612962963,2533389.1666666665,7233375.833333333
123,2000-05-03,4813942.9825,9018256100.0,122817600.0,39.354016666666666,104.19970703703703,2438500.0,7087244.583333333
124,2000-05-04,4829918.7804166665,9078675600.0,179839600.0,40.893058333333336,104.7173575925926,2438500.0,7105841.25
125,2000-05-05,4804591.379583334,9092978500.0,131992200.0,45.46693333333334,120.71814611111111,2533375.0,7243260.416666667
126,2000-05-06,4496957.832916667,9148271100.0,160776400.0,35.52943333333334,134.3135188888889,2519082.9166666665,7315542.083333333
127,2000-05-07,3948305.6483333334,9206947100.0,148397200.0,34.97035,107.2697674074074,2529041.6666666665,7318169.166666667
128,2000-05-08,4705350.760416667,9221791100.0,143506300.0,33.975225,100.38594388888889,2549217.9166666665,7317160.416666667
129,2000-05-09,4773729.54,9246134600.0,140827900.0,40.18151666666667,104.01771090909092,2531250.0,7180073.333333333
130,2000-05-10,4789327.3425,9257876200.0,122300400.0,40.76918333333334,100.9792951851852,2415125.8333333335,7197818.75
131,2000-05-11,4797337.288333333,9253357900.0,107652000.0,38.888891666666666,100.70368518518518,2416916.6666666665,7307254.583333333
132,2000-05-12,4782991.907916666,9256605200.0,110408200.0,39.1336,103.72941690909092,2378284.5833333335,7368098.333333333
133,2000-05-13,4501449.693750001,9310864600.0,159455300.0,37.567058333333335,108.61719333333333,2261264.1666666665,7211310.416666667
134,2000-05-14,3826753.14625,9356274000.0,150158700.0,34.00951666666666,109.483535,2402958.3333333335,7277697.083333333
135,2000-05-15,4653605.507916667,9462632400.0,239425500.0,36.15951666666667,108.31071722222222,2372969.1666666665,7096402.916666667
136,2000-05-16,4808113.245833334,9480223900.0,144199200.0,42.214850000000006,104.21195648148148,2173390.4166666665,7149062.083333333
137,2000-05-17,4805328.414166667,9501561100.0,146862700.0,38.59535,96.77580296296297,2206740.0,7212045.416666667
138,2000-05-18,4877198.725416667,9540326100.0,160810900.0,39.557808333333334,97.1538548148148,2235833.3333333335,7252432.083333333
139,2000-05-19,4839536.785833334,9593017300.0,211134500.0,37.784725,119.05657363636362,2256092.0833333335,7380890.833333333
140,2000-05-20,4496418.547083333,9638160500.0,182647600.0,34.762058333333336,105.79085462962964,2385274.1666666665,7385267.083333333
141,2000-05-21,3966297.077916667,9677473900.0,160293000.0,30.520933333333332,105.58025703703704,2413916.6666666665,7373730.416666667
142,2000-05-22,4691558.62,9707489000.0,167324700.0,29.096100000000003,101.04795851851851,2272100.0,7353713.333333333
143,2000-05-23,4794546.69,9770182100.0,210361800.0,32.9461,103.67289407407408,2512197.9166666665,7345495.416666667
144,2000-05-24,4806013.3445833335,9820834300.0,189904700.0,34.616933333333336,111.39546592592593,2558916.6666666665,7378877.5
145,2000-05-25,4776872.690416667,9878672500.0,190469100.0,32.23843333333333,102.44170333333334,2601490.0,7386062.5
146,2000-05-26,4782902.1275,9916724800.0,184126600.0,48.634725,104.05167444444444,2778357.9166666665,7444864.583333333
147,2000-05-27,4509420.494166667,9946018800.0,150903500.0,37.96651666666667,133.3739038888889,2644483.3333333335,7192963.75
148,2000-05-28,3941921.987083333,10075236300.0,250722500.0,37.1336,137.57338777777778,2836916.6666666665,7182332.5
149,2000-05-29,4639479.10125,10102078600.0,170157500.0,33.175266666666666,133.81642314814815,2821560.4166666665,7368689.166666667
150,2000-05-30,4754343.7820833335,10124576900.0,169800200.0,32.3211,121.77292,2809112.5,7348007.5
151,2000-05-31,4741110.58,10206881700.0,223883300.0,35.10026666666667,107.82667618181819,2829000.0,7389181.25
152,2000-06-01,4769335.625,10243337900.0,165574100.0,37.973911666666666,100.6959529090909,2780007.5,7438083.333333333
153,2000-06-02,4775916.984166667,10290670100.0,183906800.0,36.96757833333333,103.98482185185185,2791541.25,7466035.0
154,2000-06-03,4527407.977916666,10287903400.0,122060000.0,34.15341166666666,110.49588821428571,2773744.1666666665,7501439.583333333
155,2000-06-04,3960484.4949999996,10331080900.0,176015800.0,36.319745000000005,135.757452,2364983.3333333335,7574242.5
156,2000-06-05,3971600.4304166664,10376360600.0,170446000.0,38.608911666666664,132.96621527272728,2746116.6666666665,7600072.5
157,2000-06-06,4747714.350416667,10387982700.0,145977500.0,45.594744999999996,115.51810803571428,2659583.3333333335,7676654.583333333
158,2000-06-07,4819885.308333334,10391423600.0,137342600.0,36.342620000000004,112.27135963636364,2486141.25,7698512.916666667
159,2000-06-08,4859576.218333333,10401042600.0,138712900.0,42.50091166666667,111.18032872727272,2501519.1666666665,7492157.916666667
160,2000-06-09,4824537.929166666,10417328300.0,138635800.0,40.686995,110.37083181818181,2584861.25,7368026.25
161,2000-06-10,4507096.850416667,10429405000.0,120414300.0,37.219744999999996,111.56661636363637,2668671.6666666665,7381734.166666667
162,2000-06-11,3917474.93625,10438969100.0,110817700.0,34.27057833333333,143.03942345454544,2709879.1666666665,7323369.583333333
163,2000-06-12,4743055.700416666,10430674400.0,108555700.0,38.378661666666666,116.46799472727272,2718208.3333333335,7287204.166666667
