,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
517,2017-06-01,7844327.683333334,12314204600.0,228931300.0,68.82724166666667,236.1147592307692,3784650.0,10094943.541666666
518,2017-06-02,7965578.32,12341783100.0,214589900.0,68.83935333333334,235.41395153846156,3807000.0,10129031.791666666
519,2017-06-03,7659313.253333334,12304588300.0,133265300.0,71.92353,237.3640669230769,3807000.0,10029146.5
520,2017-06-04,6817376.648333333,12323890000.0,171610500.0,67.59264333333333,235.84374,3735113.75,9955388.833333334
521,2017-06-05,7820869.092916666,12364183300.0,230468400.0,68.48435166666667,234.85062461538465,3807000.0,10200677.0
522,2017-06-06,7980265.210833333,12331778800.0,146013300.0,77.09454000000001,233.96677846153847,3807000.0,9915913.083333334
523,2017-06-07,7914690.886666667,12476514900.0,342984300.0,69.835375,232.87914384615385,3779937.4583333335,10049263.125
524,2017-06-08,7727161.474166666,12543182100.0,251505600.0,70.64748833333333,228.25118230769232,3774390.875,9952488.0
525,2017-06-09,7801059.387083333,12576119900.0,212628000.0,67.00862833333333,236.95345153846156,3802000.0,10398178.375
526,2017-06-10,7541801.4575,12573249000.0,183305300.0,65.93792499999999,237.74987461538464,3797000.0,10231967.291666666
527,2017-06-11,6754794.515833333,12620812700.0,209698200.0,67.40209166666666,237.83124,3792133.3333333335,9761099.916666666
528,2017-06-12,7582564.392499999,12699131800.0,304566200.0,65.88874,238.48149,3749854.8333333335,9851315.875
529,2017-06-13,7667556.979583333,12844274800.0,426481000.0,68.56979,238.96575923076924,3714152.7083333335,9438694.333333334
530,2017-06-14,7750691.684166667,12882884500.0,283089700.0,84.149225,240.8868553846154,3789208.3333333335,9495961.625
531,2017-06-15,7665228.2075,13040643100.0,435645400.0,68.80487,238.5186246153846,3658899.2083333335,9637216.458333334
532,2017-06-16,7761121.012916666,13067597400.0,256178600.0,66.50951833333333,238.61587461538463,3655000.0,9653396.958333334
